category,path,message,detail
doublons_potentiels,"50. woofunnels autonami, le crm pour gagner toujours plus de clients",2 fichiers similaires,"{""name"": ""50. woofunnels autonami, le crm pour gagner toujours plus de clients"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/50. WooFunnels Autonami, le CRM pour gagner toujours plus de clients"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/50. WooFunnels Autonami, le CRM pour gagner toujours plus de clients/📰 TEXTE/50. WooFunnels Autonami, le CRM pour gagner toujours plus de clients""]}"
doublons_potentiels,38. top 3 des addons elementor,2 fichiers similaires,"{""name"": ""38. top 3 des addons elementor"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/38. Top 3 des addons Elementor"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/38. Top 3 des addons Elementor/📰 TEXTE/38. Top 3 des addons Elementor""]}"
doublons_potentiels,"39. missinglettr, l’outil qui travaille pour vous !",2 fichiers similaires,"{""name"": ""39. missinglettr, l’outil qui travaille pour vous !"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/39. Missinglettr, l’outil qui travaille pour vous !"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/39. Missinglettr, l’outil qui travaille pour vous !/📰 TEXTE/39. Missinglettr, l’outil qui travaille pour vous !""]}"
doublons_potentiels,37. spotlight social media feeds,2 fichiers similaires,"{""name"": ""37. spotlight social media feeds"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/37. Spotlight Social Media Feeds"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/37. Spotlight Social Media Feeds/📰 TEXTE/37. Spotlight Social Media Feeds""]}"
doublons_potentiels,41. créer sa plateforme de formation en ligne avec tutor lms,2 fichiers similaires,"{""name"": ""41. créer sa plateforme de formation en ligne avec tutor lms"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/41. Créer sa plateforme de formation en ligne avec Tutor LMS"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/41. Créer sa plateforme de formation en ligne avec Tutor LMS/📰 TEXTE/41. Créer sa plateforme de formation en ligne avec Tutor LMS""]}"
doublons_potentiels,42. aawp – le meilleur plugin pour des sites de niche wordpress,2 fichiers similaires,"{""name"": ""42. aawp – le meilleur plugin pour des sites de niche wordpress"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/42. AAWP – Le meilleur plugin pour des sites de niche WordPress"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/42. AAWP – Le meilleur plugin pour des sites de niche WordPress/📰 TEXTE/42. AAWP – Le meilleur plugin pour des sites de niche WordPress""]}"
doublons_potentiels,44. gagner de l’argent avec l’affiliation sur votre site wordpress,2 fichiers similaires,"{""name"": ""44. gagner de l’argent avec l’affiliation sur votre site wordpress"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/44. Gagner de l’argent avec l’affiliation sur votre site WordPress"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/44. Gagner de l’argent avec l’affiliation sur votre site WordPress/📰 TEXTE/44. Gagner de l’argent avec l’affiliation sur votre site WordPress""]}"
doublons_potentiels,34. système de réservations et rendez vous avec ameliawp,2 fichiers similaires,"{""name"": ""34. système de réservations et rendez vous avec ameliawp"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/34. Système de réservations et rendez-vous avec AmeliaWP"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/34. Système de réservations et rendez-vous avec AmeliaWP/📰 TEXTE/34. Système de réservations et rendez-vous avec AmeliaWP""]}"
doublons_potentiels,"25. jungle scout, l’outil pour booster vos ventes sur amazon",2 fichiers similaires,"{""name"": ""25. jungle scout, l’outil pour booster vos ventes sur amazon"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/25. Jungle Scout, l’outil pour booster vos ventes sur Amazon"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/25. Jungle Scout, l’outil pour booster vos ventes sur Amazon/📰 TEXTE/25. Jungle Scout, l’outil pour booster vos ventes sur Amazon""]}"
doublons_potentiels,23. ce que je pense de divi pixel,2 fichiers similaires,"{""name"": ""23. ce que je pense de divi pixel"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/23. Ce que je pense de Divi Pixel"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/23. Ce que je pense de Divi Pixel/📰 TEXTE/23. Ce que je pense de Divi Pixel""]}"
doublons_potentiels,21. mon avis sur kadence wp,2 fichiers similaires,"{""name"": ""21. mon avis sur kadence wp"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/21. Mon avis sur Kadence WP"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/21. Mon avis sur Kadence WP/📰 TEXTE/21. Mon avis sur Kadence WP""]}"
doublons_potentiels,20. on vous dit tout sur google web stories pour wordpress,2 fichiers similaires,"{""name"": ""20. on vous dit tout sur google web stories pour wordpress"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/20. On vous dit tout sur Google Web Stories pour WordPress"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/20. On vous dit tout sur Google Web Stories pour WordPress/📰 TEXTE/20. On vous dit tout sur Google Web Stories pour WordPress""]}"
doublons_potentiels,"17. groundhogg, la marmotte qui va vous simplifier la vie",2 fichiers similaires,"{""name"": ""17. groundhogg, la marmotte qui va vous simplifier la vie"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/17. Groundhogg, la marmotte qui va vous simplifier la vie"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/17. Groundhogg, la marmotte qui va vous simplifier la vie/📰 TEXTE/17. Groundhogg, la marmotte qui va vous simplifier la vie""]}"
doublons_potentiels,13. on vous dit tout sur le plugin elementor,2 fichiers similaires,"{""name"": ""13. on vous dit tout sur le plugin elementor"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/13. On vous dit tout sur le plugin Elementor"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/13. On vous dit tout sur le plugin Elementor/📰 TEXTE/13. On vous dit tout sur le plugin Elementor""]}"
doublons_potentiels,12. ce qu’il faut savoir sur le référencement google,2 fichiers similaires,"{""name"": ""12. ce qu’il faut savoir sur le référencement google"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/12. Ce qu’il faut savoir sur le référencement Google"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/12. Ce qu’il faut savoir sur le référencement Google/📰 TEXTE/12. Ce qu’il faut savoir sur le référencement Google""]}"
doublons_potentiels,14. zoom sur divi,2 fichiers similaires,"{""name"": ""14. zoom sur divi"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/14. Zoom sur Divi"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/14. Zoom sur Divi/📰 TEXTE/14. Zoom sur Divi""]}"
doublons_potentiels,11. ce qu’il faut savoir sur la plateforme 5euros.com,2 fichiers similaires,"{""name"": ""11. ce qu’il faut savoir sur la plateforme 5euros.com"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/11. Ce qu’il faut savoir sur la plateforme 5euros.com"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/11. Ce qu’il faut savoir sur la plateforme 5euros.com/📰 TEXTE/11. Ce qu’il faut savoir sur la plateforme 5euros.com""]}"
doublons_potentiels,"16. fiverr, zoom sur la plateforme qui permet de trouver des freelances",2 fichiers similaires,"{""name"": ""16. fiverr, zoom sur la plateforme qui permet de trouver des freelances"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/16. Fiverr, zoom sur la plateforme qui permet de trouver des freelances"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/16. Fiverr, zoom sur la plateforme qui permet de trouver des freelances/📰 TEXTE/16. Fiverr, zoom sur la plateforme qui permet de trouver des freelances""]}"
doublons_potentiels,15. pourquoi utiliser wordpress multisite,2 fichiers similaires,"{""name"": ""15. pourquoi utiliser wordpress multisite"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/15. Pourquoi utiliser Wordpress Multisite"", ""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/15. Pourquoi utiliser Wordpress Multisite/📰 TEXTE/15. Pourquoi utiliser WordPress Multisite""]}"
doublons_potentiels,🤖 manychat,2 fichiers similaires,"{""name"": ""🤖 manychat"", ""count"": 2, ""paths"": [""99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX/🤖 MANYCHAT"", ""99_ARCHIVES/À trier plus tard/🤖 MANYCHAT""]}"
doublons_potentiels,02 templates,2 fichiers similaires,"{""name"": ""02 templates"", ""count"": 2, ""paths"": [""03_RESSOURCES/02_Templates"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES""]}"
doublons_potentiels,maé kihl,2 fichiers similaires,"{""name"": ""maé kihl"", ""count"": 2, ""paths"": [""02_PROJETS/Maé KIHL"", ""MÉDICALE/🚑 HOPITAL/MAÉ KIHL""]}"
doublons_potentiels,michaël kihl,2 fichiers similaires,"{""name"": ""michaël kihl"", ""count"": 2, ""paths"": [""02_PROJETS/Michaël KIHL"", ""MÉDICALE/🚑 HOPITAL/MICHAËL KIHL""]}"
doublons_potentiels,01 branding,2 fichiers similaires,"{""name"": ""01 branding"", ""count"": 2, ""paths"": [""02_PROJETS/Petit Papier Magique/01_Branding"", ""02_PROJETS/schoolsWP/04_Assets/01_Branding""]}"
doublons_potentiels,01 affiliation,2 fichiers similaires,"{""name"": ""01 affiliation"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/07_Prompts/05_MONETISATION/01_Affiliation"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation""]}"
doublons_potentiels,01 draft,12 fichiers similaires,"{""name"": ""01 draft"", ""count"": 12, ""paths"": [""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/04_YouTube_Social/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/03_Conversion_Landing/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/02_Email_CRM_FluentCRM/01_DRAFT"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/01_Editorial_SEO/01_DRAFT""]}"
doublons_potentiels,02 validé,12 fichiers similaires,"{""name"": ""02 validé"", ""count"": 12, ""paths"": [""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/04_YouTube_Social/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/03_Conversion_Landing/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/02_Email_CRM_FluentCRM/02_VALIDÉ"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/01_Editorial_SEO/02_VALIDÉ""]}"
doublons_potentiels,03 live,12 fichiers similaires,"{""name"": ""03 live"", ""count"": 12, ""paths"": [""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/05_Assets/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/06_Automation/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/04_Affiliation/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/03_Conversion/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/02_Email_CRM/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/06_Automation_SOP/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/05_Affiliation_Monetisation/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/04_YouTube_Social/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/03_Conversion_Landing/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/02_Email_CRM_FluentCRM/03_LIVE"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/01_Editorial_SEO/03_LIVE""]}"
doublons_potentiels,01 editorial seo,2 fichiers similaires,"{""name"": ""01 editorial seo"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/07_Prompts/03_PROMPTS/01_Editorial_SEO"", ""02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/01_Editorial_SEO""]}"
doublons_potentiels,05 assets fournis,2 fichiers similaires,"{""name"": ""05 assets fournis"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/05_Assets_Fournis"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/05_Assets_Fournis""]}"
doublons_potentiels,04 suivi & notes,2 fichiers similaires,"{""name"": ""04 suivi & notes"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/04_Suivi_&_Notes"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/04_Suivi_&_Notes""]}"
doublons_potentiels,03 contenus & pages,2 fichiers similaires,"{""name"": ""03 contenus & pages"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/03_Contenus_&_Pages"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/03_Contenus_&_Pages""]}"
doublons_potentiels,02 liens affilies,2 fichiers similaires,"{""name"": ""02 liens affilies"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/02_Liens_Affilies"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/02_Liens_Affilies""]}"
doublons_potentiels,01 infos partenariat,2 fichiers similaires,"{""name"": ""01 infos partenariat"", ""count"": 2, ""paths"": [""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/01_Infos_Partenariat"", ""02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/01_Infos_Partenariat""]}"
doublons_potentiels,fr,3 fichiers similaires,"{""name"": ""fr"", ""count"": 3, ""paths"": [""02_PROJETS/schoolsWP/02_Contenus/03_A_revoir/Articles/FR"", ""02_PROJETS/schoolsWP/02_Contenus/02_En_cours/Articles/FR"", ""02_PROJETS/schoolsWP/02_Contenus/01_Backlog/Articles/FR""]}"
doublons_potentiels,cr m kihl.pdf,2 fichiers similaires,"{""name"": ""cr m kihl.pdf"", ""count"": 2, ""paths"": [""MÉDICALE/Cr M KIHL.pdf"", ""MÉDICALE/🚑 HOPITAL/MICHAËL KIHL/2025/Cr M KIHL.pdf""]}"
