ID;Titre;Nom fichier;Type MIME;Largeur;Hauteur;Poids (Ko);Date upload;Alt;Legende;Description (extrait);Post parent ID;URL;Featured image de (post IDs);Utilise dans contenu (post IDs);Statut usage;Score Alt;Score Titre;Score Legende;Score Description;Score SEO /100;Verdict SEO;Action recommandee
58114;Divi Builder vs. Elementor Pro – Welcher passt besser zu Ihnen?;divi-builder-vs-elementor-pro-welcher-besser.jpg;image/jpeg;1000;1500;125;2025-02-27;Divi Builder vs. Elementor Pro: Vergleich der WordPress-Page-Builder mit der Frage, welches Tool besser ist, auf dunklem Hintergrund.;Ein direkter Vergleich zwischen Divi Builder und Elementor Pro, um herauszufinden, welcher Page-Builder die beste Wahl für Ihre WordPress-Website ist.;Dieses Bild präsentiert einen Vergleich zwischen Divi Builder und Elementor Pro, zwei der führenden Page-Builder für WordPress. Die zentrale Frage „Wa;58095;https://schoolswp.com/wp-content/uploads/2025/02/divi-builder-vs-elementor-pro-welcher-besser.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58113;Divi Builder vs. Elementor Pro – Welcher ist besser?;divi-builder-elementor-pro-wordpress-vergleich.jpg;image/jpeg;1920;1080;291;2025-02-27;Divi Builder vs. Elementor Pro: Vergleich der besten WordPress-Page-Builder auf dunklem Hintergrund.;Ein detaillierter Vergleich zwischen Divi Builder und Elementor Pro, zwei der beliebtesten WordPress-Page-Builder.;"Dieses Bild zeigt einen Screenshot von Divi. Es illustriert den schoolsWP-Artikel ""Divi Builder vs. Elementor Pro: Das Duell der WordPress-Erweiterung";58095;https://schoolswp.com/wp-content/uploads/2025/02/divi-builder-elementor-pro-wordpress-vergleich.jpg;53915, 58089, 58095;;Actif (featured image);30;25;25;20;100;Excellent;OK
58106;WordPress-Wartung: So bleibt Ihre Website sicher und leistungsfähig;wordpress-wartung-sicherheit-leistung-optimierung.jpg;image/jpeg;1000;1500;120;2025-02-27;WordPress-Wartung: Tipps zur Sicherheit und Leistungsoptimierung einer Website, dargestellt auf dunklem Hintergrund mit grünen Akzenten.;Erfahren Sie, wie regelmäßige WordPress-Wartung die Sicherheit verbessert und die Performance Ihrer Website optimiert.;Dieses Bild hebt die Bedeutung der WordPress-Wartung hervor, um Websites sicher und leistungsstark zu halten. Die klare Typografie und das moderne Des;58065;https://schoolswp.com/wp-content/uploads/2025/02/wordpress-wartung-sicherheit-leistung-optimierung.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58105;WordPress-Wartung: Der ultimative Leitfaden für stabile Websites;wordpress-wartung-leitfaden-optimierung.jpg;image/jpeg;1000;1500;120;2025-02-27;Umfassender Leitfaden zur WordPress-Wartung für eine stets funktionierende Website auf dunklem Hintergrund mit grünen Akzenten.;Erfahren Sie, wie Sie Ihre WordPress-Website effektiv warten und langfristig funktionsfähig halten.;Dieses Bild stellt einen detaillierten Leitfaden zur WordPress-Wartung vor, der dabei hilft, Websites zuverlässig und sicher zu betreiben. Das moderne;58065;https://schoolswp.com/wp-content/uploads/2025/02/wordpress-wartung-leitfaden-optimierung.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58103;WordPress-Wartung: Sicherheit und Performance maximieren;wordpress-wartung-sicherheit-performance.jpg;image/jpeg;1920;1080;287;2025-02-27;WordPress-Wartung: Website-Sicherheit und Leistung optimieren.;Regelmäßige WordPress-Wartung sorgt für eine sichere und leistungsfähige Website.;Eine zuverlässige WordPress-Wartung schützt Websites vor Sicherheitsrisiken und sorgt für optimale Leistung. Durch regelmäßige Updates und technische ;58065;https://schoolswp.com/wp-content/uploads/2025/02/wordpress-wartung-sicherheit-performance.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58094;elementor-pro-vs-divi-builder-Preisvergleich.jpg;elementor-pro-vs-divi-builder-Preisvergleich.jpg;image/jpeg;1024;1830;493;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/elementor-pro-vs-divi-builder-Preisvergleich.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58093;divi-builder-gegen-elementor-pro-vergleich-tarife.jpg;divi-builder-gegen-elementor-pro-vergleich-tarife.jpg;image/jpeg;1024;1695;449;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/divi-builder-gegen-elementor-pro-vergleich-tarife.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58092;vergleich-divi-builder-vs.-elementor-pro.jpg;vergleich-divi-builder-vs.-elementor-pro.jpg;image/jpeg;1024;469;151;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/vergleich-divi-builder-vs.-elementor-pro.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58091;michael-kihl-design-expert-divi-elementor.jpg;michael-kihl-design-expert-divi-elementor.jpg;image/jpeg;1024;469;220;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/michael-kihl-design-expert-divi-elementor.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58090;michael-kihl-creation-sites-web-1740646700.jpg;michael-kihl-creation-sites-web-1740646700.jpg;image/jpeg;1024;469;252;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/michael-kihl-creation-sites-web-1740646700.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58088;elementor-pro-vs-divi-builder-price-comparison.jpg;elementor-pro-vs-divi-builder-price-comparison.jpg;image/jpeg;1024;1830;493;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/elementor-pro-vs-divi-builder-price-comparison.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58087;divi-builder-vs-elementor-pro-price-comparison.jpg;divi-builder-vs-elementor-pro-price-comparison.jpg;image/jpeg;1024;1695;449;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/divi-builder-vs-elementor-pro-price-comparison.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58086;comparison-divi-builder-vs-elementor-pro.jpg;comparison-divi-builder-vs-elementor-pro.jpg;image/jpeg;1024;469;151;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/comparison-divi-builder-vs-elementor-pro.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58085;michael-kihl-expert-design-divi-elementor.jpg;michael-kihl-expert-design-divi-elementor.jpg;image/jpeg;1024;469;220;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/michael-kihl-expert-design-divi-elementor.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58084;michael-kihl-creation-sites-web-1740646687.jpg;michael-kihl-creation-sites-web-1740646687.jpg;image/jpeg;1024;469;252;2025-02-27;;;;0;https://schoolswp.com/wp-content/uploads/2024/07/michael-kihl-creation-sites-web-1740646687.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58042;Academy LMS – Das beste WordPress-Plugin für Online-Kurse;academy-lms-wordpress-plugin-online-kurse.jpg;image/jpeg;1000;1500;118;2025-02-24;Academy LMS – Alles über das WordPress-Plugin für Online-Kurse.;Erfahren Sie alles über Academy LMS, das leistungsstarke WordPress-Plugin für Online-Kurse.;Dieses Banner stellt Academy LMS vor, ein WordPress-Plugin, das speziell für die Erstellung und Verwaltung von Online-Kursen entwickelt wurde. Es biet;57998;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-plugin-online-kurse.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58041;Academy LMS WordPress – Ihre Online-Akademie in 1 Klick starten;academy-lms-wordpress-online-akademie-starten.jpg;image/jpeg;1000;1500;130;2025-02-24;Academy LMS WordPress – Erstellen Sie Ihre Online-Akademie mit nur einem Klick.;Mit Academy LMS Ihre eigene Online-Akademie schnell und einfach aufbauen.;Dieses Banner hebt Academy LMS für WordPress hervor, ein leistungsstarkes Tool zur schnellen Erstellung einer Online-Akademie. Die benutzerfreundliche;57998;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-online-akademie-starten.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58039;Academy LMS: Der ultimative Guide zum WordPress-Plugin LMS;academy-lms-wordpress-plugin-tutorial.jpg;image/jpeg;1920;1080;246;2025-02-24;Academy LMS: Alles über das WordPress-Plugin LMS – schoolsWP;Erfahren Sie alles über Academy LMS, das leistungsstarke WordPress-Plugin für Online-Kurse, unterstützt von schoolsWP.;Academy LMS ist ein leistungsfähiges Learning-Management-System (LMS) für WordPress. Dieses Bild veranschaulicht eine vollständige Übersicht über sein;57998;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-plugin-tutorial.jpg;57753, 57998, 58016;;Actif (featured image);30;25;25;20;100;Excellent;OK
58024;Academy LMS – The Complete WordPress LMS Plugin Guide;academy-lms-wordpress-plugin-overview.jpg;image/jpeg;1000;1500;119;2025-02-22;Academy LMS: Everything you need to know about the WordPress LMS plugin;Discover everything you need to know about Academy LMS, the powerful WordPress plugin for managing online courses and training programs.;Academy LMS is a feature-rich WordPress plugin designed to help you create, manage, and sell online courses with ease. This guide covers everything fr;58016;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-plugin-overview.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58023;Academy LMS WordPress – Create Your Online Academy Easily;academy-lms-wordpress-launch-online-academy.jpg;image/jpeg;1000;1500;119;2025-02-22;Academy LMS WordPress: Launch your academy in 1 click;Use Academy LMS on WordPress to launch your online academy effortlessly in just one click.;Academy LMS is a powerful solution for creating an online academy with WordPress. With its intuitive interface, you can structure courses, manage stud;58016;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-launch-online-academy.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58022;Academy LMS: The Best WordPress Plugin for Online Courses;academy-lms-review-wordpress-plugin-online-courses.jpg;image/jpeg;1920;1080;283;2025-02-22;"Dark-themed banner with the text ""Academy LMS: Everything you need to know about the WordPress LMS plugin"" and the schoolsWP logo.";Academy LMS is a powerful WordPress plugin designed to create and manage online courses efficiently. Learn more about its features and benefits.;This banner highlights Academy LMS, a WordPress plugin built for online course creation and management. Ideal for educators and digital entrepreneurs,;58016;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-review-wordpress-plugin-online-courses.jpg;;;Attache mais non utilise;30;25;25;20;100;Excellent;OK
58015;academy-lms-wordpress-lancer-academie-1-clic-1740152577.jpg;academy-lms-wordpress-lancer-academie-1-clic-1740152577.jpg;image/jpeg;1000;1500;122;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-lancer-academie-1-clic-1740152577.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58014;academy-lms-plugin-wordpress-e-learning-1740152577.jpg;academy-lms-plugin-wordpress-e-learning-1740152577.jpg;image/jpeg;1000;1500;122;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-plugin-wordpress-e-learning-1740152577.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58013;academy-lms-price-comparison-lifetime.jpg;academy-lms-price-comparison-lifetime.jpg;image/jpeg;1024;456;249;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-price-comparison-lifetime.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58012;academy-lms-comparative-plans-prices.jpg;academy-lms-comparative-plans-prices.jpg;image/jpeg;1024;456;245;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-comparative-plans-prices.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58011;integrations-add-ons-lms-features-premium.jpg;integrations-add-ons-lms-features-premium.jpg;image/jpeg;1024;1171;472;2025-02-21;Academy LMS screenshot — features, integrations;Academy LMS interface in WordPress, from the schoolsWP article.;"This image shows a screenshot of Academy LMS. It illustrates the schoolsWP article ""Academy LMS: Everything you need to know about the WordPress LMS p";0;https://schoolswp.com/wp-content/uploads/2025/02/integrations-add-ons-lms-features-premium.jpg;;58016;Actif (dans contenu);30;0;25;20;75;Bon;OK
58010;plugins-lms-gestion-add-ons-elearning-1740152576.jpg;plugins-lms-gestion-add-ons-elearning-1740152576.jpg;image/jpeg;1024;1025;355;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/plugins-lms-gestion-add-ons-elearning-1740152576.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58009;academy-lms-gestion-addons-wordpress-1740152576.jpg;academy-lms-gestion-addons-wordpress-1740152576.jpg;image/jpeg;1024;1014;316;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-gestion-addons-wordpress-1740152576.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58008;wordpress-academy-lms-gestion-cours-1740152576.jpg;wordpress-academy-lms-gestion-cours-1740152576.jpg;image/jpeg;1024;469;138;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/wordpress-academy-lms-gestion-cours-1740152576.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58007;creation-online-courses-wordpress-academy-lms.jpg;creation-online-courses-wordpress-academy-lms.jpg;image/jpeg;1024;2187;566;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/creation-online-courses-wordpress-academy-lms.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58006;confirmation-configuration-academy-lms-wordpress-1740152575.jpg;confirmation-configuration-academy-lms-wordpress-1740152575.jpg;image/jpeg;1024;469;71;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/confirmation-configuration-academy-lms-wordpress-1740152575.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58005;parametres-etudiants-academy-lms-wordpress-1740152575.jpg;parametres-etudiants-academy-lms-wordpress-1740152575.jpg;image/jpeg;1024;469;63;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/parametres-etudiants-academy-lms-wordpress-1740152575.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58004;parameters-instructor-academy-lms-wordpress.jpg;parameters-instructor-academy-lms-wordpress.jpg;image/jpeg;1024;469;72;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/parameters-instructor-academy-lms-wordpress.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58003;parametres-generaux-academy-lms-wordpress-1740152574.jpg;parametres-generaux-academy-lms-wordpress-1740152574.jpg;image/jpeg;1024;469;77;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/parametres-generaux-academy-lms-wordpress-1740152574.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58002;assistant-configuration-academy-lms-wordpress-1740152574.jpg;assistant-configuration-academy-lms-wordpress-1740152574.jpg;image/jpeg;1024;469;81;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/assistant-configuration-academy-lms-wordpress-1740152574.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58001;academy-lms-interface-choice-instructor-marketplace.jpg;academy-lms-interface-choice-instructor-marketplace.jpg;image/jpeg;1024;469;91;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-interface-choice-instructor-marketplace.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
58000;academy-lms-2-0-welcome-page-e-learning-1740152574.jpg;academy-lms-2-0-welcome-page-e-learning-1740152574.jpg;image/jpeg;1024;469;109;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-2-0-welcome-page-e-learning-1740152574.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57999;academy-lms-wordpress-plugin-online-courses.jpg;academy-lms-wordpress-plugin-online-courses.jpg;image/jpeg;1024;469;176;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-plugin-online-courses.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57997;academy-lms-wordpress-starten-1-Klick-Akademie.jpg;academy-lms-wordpress-starten-1-Klick-Akademie.jpg;image/jpeg;1000;1500;122;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-wordpress-starten-1-Klick-Akademie.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57996;academy-lms-plugin-wordpress-e-learning-1740152564.jpg;academy-lms-plugin-wordpress-e-learning-1740152564.jpg;image/jpeg;1000;1500;122;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-plugin-wordpress-e-learning-1740152564.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57995;academy-lms-preisvergleich-lifetime.jpg;academy-lms-preisvergleich-lifetime.jpg;image/jpeg;1024;456;249;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-preisvergleich-lifetime.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57994;academy-lms-vergleich-plan-preis.jpg;academy-lms-vergleich-plan-preis.jpg;image/jpeg;1024;456;245;2025-02-21;;;;0;https://schoolswp.com/wp-content/uploads/2025/02/academy-lms-vergleich-plan-preis.jpg;;;ORPHELIN;0;0;0;0;0;Critique;SUPPRIMER
57993;integrationen-add-ons-lms-funktionalitaten-premium.jpg;integrationen-add-ons-lms-funktionalitaten-premium.jpg;image/jpeg;1024;1171;472;2025-02-21;Capture d'écran Academy LMS — fonctionnalites;Interface Academy LMS dans WordPress, extrait de l'article schoolsWP.;"Cette image montre une capture d'écran de Academy LMS. Elle illustre l'article schoolsWP ""Academy LMS : Alles über das WordPress-Plugin LMS"".";0;https://schoolswp.com/wp-content/uploads/2025/02/integrationen-add-ons-lms-funktionalitaten-premium.jpg;;57998;Actif (dans contenu);30;0;25;20;75;Bon;OK
