status,type,old_name,new_name,path,corrections,id
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/09. Dropshipping  Shopify vs Wordpress,emoji_supprime|espaces_parasites,1JusOcQ7melwiiQVLKqQXR_B0XcYAkkDw
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/14. Zoom sur Divi,emoji_supprime|espaces_parasites,1JINe4Vd5O9TzkeWjEOURE3fMIvT14mhh
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/14. Zoom sur Divi,emoji_supprime|espaces_parasites,1JHw2GtjZ7VRctbexoAyKLxzng03EUfEy
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/11. Ce qu’il faut savoir sur la plateforme 5euros.com,emoji_supprime|espaces_parasites,1Jd1monxoUc6dfGPWIi_HcS-Talog-hO7
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/11. Ce qu’il faut savoir sur la plateforme 5euros.com,emoji_supprime|espaces_parasites,1JZYKI15MQWMmoPfBMlcMBNAAYTP4JgLY
RENAMED,dossier,10. Plugins SEO Wordpress  Seopress vs Yoast,10. Plugins SEO Wordpress Seopress vs Yoast,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE,espaces_multiples,1Izw4W3mpEF-HD86tX6UlZAhtJ-r1OavG
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/10. Plugins SEO Wordpress  Seopress vs Yoast,emoji_supprime|espaces_parasites,1JsH5FVzwor5jVvmpiRLnh9qAGoD2SXHW
RENAMED,fichier,10. Plugins SEO WordPress : Seopress vs Yoast,10. Plugins SEO WordPress - Seopress vs Yoast,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/10. Plugins SEO Wordpress  Seopress vs Yoast/📰 TEXTE,colon_remplace,1IMyaQNX2uY-9rw7Y9gF0IWCL9DF6LqneSAmdGuOn72Q
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/10. Plugins SEO Wordpress  Seopress vs Yoast,emoji_supprime|espaces_parasites,1JiD7y92F9Um2UsePpuN94UxT-seG-Dou
RENAMED,dossier,📰 TEXTE,TEXTE,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/16. Fiverr, zoom sur la plateforme qui permet de trouver des freelances",emoji_supprime|espaces_parasites,1KTSai8sd5jUiCwvNXMrUnq8o1dPSeetX
RENAMED,dossier,🎧 AUDIO,AUDIO,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/16. Fiverr, zoom sur la plateforme qui permet de trouver des freelances",emoji_supprime|espaces_parasites,1K_vwu4pw9_70cbXrC20zrtaSFiOXVJHe
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/15. Pourquoi utiliser Wordpress Multisite,emoji_supprime|espaces_parasites,1JHW6SlBZB71CSGBeVI2EvQLyg-cPqUoX
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/15. Pourquoi utiliser Wordpress Multisite,emoji_supprime|espaces_parasites,1KdxzasjFz9Y6YasSepoAA4k6x6Eb-uAr
RENAMED,dossier,📰 TEXTE,TEXTE,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/51. Perfmatters, l’optimisation WordPress pour améliorer la vitesse de son site",emoji_supprime|espaces_parasites,1RnxhZnfmuczIkn18i0La9UzkNavu_G6A
RENAMED,dossier,🎧 AUDIO,AUDIO,"99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/51. Perfmatters, l’optimisation WordPress pour améliorer la vitesse de son site",emoji_supprime|espaces_parasites,1RxMz1xHzk00YUVtJ7_8mr87kYJalivKv
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/52. Barn2 – Des plugins pour booster ses performances sur WooCommerce,emoji_supprime|espaces_parasites,1Rk5knYQC3IMaGp5czFgdewxOMREbcop2
RENAMED,dossier,🎧 AUDIO,AUDIO,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📝 ARTICLES/FRANÇAISE/52. Barn2 – Des plugins pour booster ses performances sur WooCommerce,emoji_supprime|espaces_parasites,1RnKKQtXy1YRmlzOaIu_iDjnciXF7iiHV
RENAMED,dossier,🎨 CANVA BULK,CANVA BULK,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM,emoji_supprime|espaces_parasites,1TygIuzf2Vj5YuRVouGgxGEbKQ_wNEOhr
RENAMED,dossier,👥 RÉSEAUX SOCIAUX,RÉSEAUX SOCIAUX,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM,emoji_supprime|espaces_parasites,1S7Ra8bKe6gFsY0T964hlq_nxucIoranQ
RENAMED,dossier,📺 TWITCH,TWITCH,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1fcqrpBjmXMpe50mOkZ0PE9p1TWNbbuYF
RENAMED,dossier,🥗 PINTEREST,PINTEREST,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1A6kb5XDf_RtsYUn5T1BkKmkWaTtegrS4
RENAMED,dossier,🤖 MANYCHAT,MANYCHAT,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1zdUc8kb4vwkiUISrI52SMrxIxjTil59c
RENAMED,dossier,👍 FACEBOOK,FACEBOOK,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,16bIH97KywCbkVgSg3X6ORkgZnwdGdpz5
RENAMED,dossier,🐦 TWITTER,TWITTER,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1D-eANJGT19u8OtVeASy3ghxYHTXx2hKW
RENAMED,dossier,🎬 YOUTUBE,YOUTUBE,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1wF6J-Ixlx_YEYxe9fgmgp4ALnpcd_oEO
RENAMED,dossier,📸 INSTAGRAM,INSTAGRAM,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/👥 RÉSEAUX SOCIAUX,emoji_supprime|espaces_parasites,1BmTHotdNjl__DljaGLfNpeJ6G4yebQoX
RENAMED,dossier,📄 FLUENT FORMS,FLUENT FORMS,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM,emoji_supprime|espaces_parasites,1Hw-b5HmSH-BM9dTJKXoCPoBG8GCTv5O4
RENAMED,fichier,EBOOK : L'indépendance financière pour tous | Aurélien AMACKER,EBOOK - L'indépendance financière pour tous | Aurélien AMACKER,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📄 FLUENT FORMS,colon_remplace,1pNH5qMkMa3Sa_nHbv96eCC9GpGA-8R66FSUTBFXTz10
RENAMED,fichier,EBOOK : Je gagne ma vie avec mon blog | Aurélien AMACKER,EBOOK - Je gagne ma vie avec mon blog | Aurélien AMACKER,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM/📄 FLUENT FORMS,colon_remplace,1ubxyRMjpSErQCmQ-5ROmm8DOyfgwxGUALjgbzfBVZng
RENAMED,dossier,🚀 FLUENT CRM,FLUENT CRM,99_ARCHIVES/À trier plus tard/📋 SCHOOLSWP.COM,emoji_supprime|espaces_parasites,16zr2pgXWmDENUHzND3Q214QgL32633Ec
RENAMED,dossier,💻 MICHAELKIHL.FR,MICHAELKIHL.FR,99_ARCHIVES/À trier plus tard,emoji_supprime|espaces_parasites,1cVceQVG6L_lmpxfArejQZwauGOd4OAun
RENAMED,dossier,📝 ARTICLES,ARTICLES,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR,emoji_supprime|espaces_parasites,1Q06qtB7GQzmwd4BLO96ax_YeLdlD3M0p
RENAMED,dossier,07. ClickWhale : Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé,07. ClickWhale - Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES,colon_remplace,1HhPfx8y878zQj19AXgILug1NUMl09nd8
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/07. ClickWhale : Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé,emoji_supprime|espaces_parasites,1amDmdbfborjTVj0_rzF00_l_RnBDQ9_u
RENAMED,fichier,65. ClickWhale : Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé,65. ClickWhale - Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/07. ClickWhale : Gestionnaire de Liens d’Affiliation SEO pour WordPress – Mon Avis Détaillé/📰 TEXTE,colon_remplace,1vjT0n5nzZapRKjpjC9xFUjUVkKv0KzVvEbOua1dXOE0
RENAMED,dossier,06. SureMembers : Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web,06. SureMembers - Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES,colon_remplace,1-4IweDQRmWWHuuLhICKs38j_Y20jmqRi
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/06. SureMembers : Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web,emoji_supprime|espaces_parasites,1BwZeR9-JGGCMUNSV5mPyXkIf8LzHZ-0o
RENAMED,fichier,SureMembers : Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web,SureMembers - Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/06. SureMembers : Un Moyen Simple de Limiter l’accès au Contenu de votre Site Web/📰 TEXTE,colon_remplace,1KdXP46MLiYQ_B37QsJFjEqukA20l4tsYhT2_w8IWnBE
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/05. Créer un tunnel de vente avec Cartflows,emoji_supprime|espaces_parasites,1kbpfvUKQwv9ig2FQh-pXQwxclG5qcTvT
RENAMED,dossier,📰 TEXTE,TEXTE,"99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/04. Comment GetGenie, l’assistant de contenu AI, peut aider les entrepreneurs solos",emoji_supprime|espaces_parasites,1dIhoQi1Q8X0lIV9Ia0zblRt4K0KFZ2x5
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/03. Pourquoi Utiliser WordPress pour la Création de Sites Web,emoji_supprime|espaces_parasites,1XRWDJz8iO82w4ovILSV075xujAS6qYF5
RENAMED,dossier,02. WP Rocket : Optimisez votre site WordPress avec le meilleur plugin de cache,02. WP Rocket - Optimisez votre site WordPress avec le meilleur plugin de cache,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES,colon_remplace,1rQ1_CVkWcwWGU5_oIdBZIbgwe3zjhdxe
RENAMED,dossier,📰 TEXTE,TEXTE,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/02. WP Rocket : Optimisez votre site WordPress avec le meilleur plugin de cache,emoji_supprime|espaces_parasites,1jbn49PnDsSaO5uDJ9kCNEQ9sgQ-CFBfM
RENAMED,fichier,WP Rocket : Optimisez votre site WordPress avec le meilleur plugin de cache,WP Rocket - Optimisez votre site WordPress avec le meilleur plugin de cache,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/02. WP Rocket : Optimisez votre site WordPress avec le meilleur plugin de cache/📰 TEXTE,colon_remplace,1dvi27qXUecfP3cYKC2nTUGxSFAEbkZE8GBdaMQlwvnk
RENAMED,dossier,01. Surecart : La révolution de la vente de services en ligne,01. Surecart - La révolution de la vente de services en ligne,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES,colon_remplace,1w1Y_anIO1sT8DlpGgkuhBL8QZIAqKwLj
RENAMED,fichier,Surecart : La révolution de la vente de services en ligne,Surecart - La révolution de la vente de services en ligne,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES/01. Surecart : La révolution de la vente de services en ligne,colon_remplace,1RSFdIrPUpTt0W1EDM_2sa024quta4Txf-duButLkjDM
RENAMED,dossier,⭕ EN COURS DE RÉDACTION,EN COURS DE RÉDACTION,99_ARCHIVES/À trier plus tard/💻 MICHAELKIHL.FR/📝 ARTICLES,emoji_supprime|espaces_parasites,1HRukCihDQxDWIAM4BCL1zMR62PSYNalO
RENAMED,fichier,Impact IM - Contenu IA & SEO,Impact IM - Contenu IA et SEO,99_ARCHIVES/À trier plus tard,ampersand_remplace,1STv4RMtMu4X46zlh3IMlloT3Z9iXhDjvwqqBmenlKeY
RENAMED,fichier,SMMA : Buyer Persona Ads - Cheat Sheet - Attack Angle,SMMA - Buyer Persona Ads - Cheat Sheet - Attack Angle,99_ARCHIVES/À trier plus tard,colon_remplace,1LZVHaCYEkMZd5TJ__pkLKjd0cDXYLlJuySbfTHn-R1c
RENAMED,fichier,Custom & Dynamic Content Tech Stack (template),Custom et Dynamic Content Tech Stack (template),99_ARCHIVES/À trier plus tard,ampersand_remplace,11qprfh0f1C--dVcVyvVGps2odgOEqzSMgiqOWgCn1AE
RENAMED,dossier,📄 DEVIS,DEVIS,99_ARCHIVES/À trier plus tard,emoji_supprime|espaces_parasites,1HqnIgnKuctMHJUtIwdu0SwyuSFU2GOD-
RENAMED,dossier,🛒 AMAZON,AMAZON,99_ARCHIVES/À trier plus tard,emoji_supprime|espaces_parasites,1MshoUKrOhhOW6ATxtI_MpeEb7npAdekt
RENAMED,fichier,[ORIGINAL] Prompts PRO : Entreprenneur - Produits,[ORIGINAL] Prompts PRO - Entreprenneur - Produits,99_ARCHIVES/À trier plus tard/🛒 AMAZON,colon_remplace,1uoQl06eZwpaVCiogzwJNl0vRnfbJCGs1vfDGwCSy4KE
RENAMED,dossier,🤖 MANYCHAT,MANYCHAT,99_ARCHIVES/À trier plus tard,emoji_supprime|espaces_parasites,1Zbo1Ab8_wCkrSp2Ovrt28OfGvSdx_Huz
RENAMED,fichier,🤖CHATGPT-FAQ by ROB RITA,CHATGPT-FAQ by ROB RITA,99_ARCHIVES/À trier plus tard/🤖 MANYCHAT,emoji_supprime,1_RwsXN-_R7LBGphSZI1IUxIAgq11wDGR
RENAMED,dossier,05_Outils_&_Docs_Techniques,05_Outils_ et _Docs_Techniques,03_RESSOURCES,ampersand_remplace,1q5ZPCeCxjkqesHMCQQrD6Vf9ZntdvKve
RENAMED,dossier,04_Methodes_&_Formations,04_Methodes_ et _Formations,03_RESSOURCES,ampersand_remplace,15Lmn8zMtArBBQYoBNWeYxPrgCms_M1z2
RENAMED,fichier,🤖 Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),Prompt schoolsWP — Analyse d'Intention de Recherche (SERP-first),02_PROJETS/schoolsWP/07_Prompts/02_TEMPLATES/01_Editorial_SEO/01_DRAFT,emoji_supprime|espaces_parasites,1M0agDoysWVXLdBz2I_aJFqadR0xuProUT-ESaLpNK7w
RENAMED,dossier,01_Regles-et-Index (pour le document de règles et l'index/raccourcis),01_Regles-et-Index (pour le document de règles et l'index-raccourcis),02_PROJETS/schoolsWP/07_Prompts/01_ADMIN,slash_remplace,18fMhdFtwVTdQWAyzXvr8UXCkY5TKBTPD
RENAMED,fichier,📘 Nomenclature & règles de nommage — Prompts schoolsWP (Michaël KIHL),Nomenclature et règles de nommage — Prompts schoolsWP (Michaël KIHL),02_PROJETS/schoolsWP/07_Prompts/01_ADMIN/01_Regles-et-Index (pour le document de règles et l'index/raccourcis),emoji_supprime|ampersand_remplace|espaces_parasites,1r4X0EAomgosG2KhGgjbIv7QzHLFlda3jvySVGwXqbBw
RENAMED,fichier,📘 README – schoolsWP,README – schoolsWP,02_PROJETS/schoolsWP/00_README – schoolsWP,emoji_supprime|espaces_parasites,1fz-gPJIyRTK_YQt3mHJw6FXh1EBd7eLNapJcTsmkH7U
RENAMED,fichier,✅ Checklist – Publication → Monétisation (schoolsWP),Checklist – Publication → Monétisation (schoolsWP),02_PROJETS/schoolsWP/06_Monetisation,emoji_supprime|espaces_parasites,17QgRiOxya150v8pT5ov9VgIH446ImBhCfL-5wQTNFlE
RENAMED,fichier,📘 README – Monétisation schoolsWP,README – Monétisation schoolsWP,02_PROJETS/schoolsWP/06_Monetisation/00_README – Monetisation schoolsWP,emoji_supprime|espaces_parasites,1dSpI_dVWjbpHtYJEkursc-mG_Lz3bkipf19u4wDa2lI
RENAMED,dossier,02_Produits_&_Formations,02_Produits_ et _Formations,02_PROJETS/schoolsWP/06_Monetisation,ampersand_remplace,14YvL3h2y473dUrLnAtihI1T3yoXHAcfL
RENAMED,dossier,03_Suivi_&_Performances,03_Suivi_ et _Performances,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation,ampersand_remplace,1X-2mRyUVh7u5UzR2vTp6T3ShNtKQ53_V
RENAMED,dossier,02_Liens_&_Tracking,02_Liens_ et _Tracking,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation,ampersand_remplace,1G_S74anUKa8PTv7N8IxCPKsTFZMHQpfM
RENAMED,dossier,04_Suivi_&_Notes,04_Suivi_ et _Notes,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE,ampersand_remplace,1HVMu9RYM4QflAa_7KNEr2PzNXTSyzEeU
RENAMED,dossier,03_Contenus_&_Pages,03_Contenus_ et _Pages,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE,ampersand_remplace,1m2m_BTNFYYFHEFl5Poq2IdnmqTGSaQ7V
RENAMED,fichier,📘 README – Partenaire (Template),README – Partenaire (Template),02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/_PARTENAIRE_TEMPLATE/00_README – Partenaire,emoji_supprime|espaces_parasites,1uvkuCYoCxKazWwFJ8ynkdlpWuLGJ8nXl3FzsfXWp8bo
RENAMED,fichier,📘 README – Partenaire WPManageNinja,README – Partenaire WPManageNinja,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja/00_README – WPManageNinja,emoji_supprime|espaces_parasites,1VcMD--bmDbHqKGiqtOz--jUG-GlJt2qM2B2Q6S1mBTg
RENAMED,dossier,04_Suivi_&_Notes,04_Suivi_ et _Notes,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja,ampersand_remplace,1p7JlURoCUWwXDniG74i8w6zCR7__7XcH
RENAMED,dossier,03_Contenus_&_Pages,03_Contenus_ et _Pages,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/01_Partenaires/WPManageNinja,ampersand_remplace,1UwQP5tHtlUp9aolXblRAbGZyzim6ju9F
RENAMED,fichier,📘 README – Affiliation schoolsWP,README – Affiliation schoolsWP,02_PROJETS/schoolsWP/06_Monetisation/01_Affiliation/00_README,emoji_supprime|espaces_parasites,1UjpCvAJOovHHOQL7jAFIYh45Lg7C3oKOVt7YswXcyDU
RENAMED,dossier,03_Covers_&_Thumbnails,03_Covers_ et _Thumbnails,02_PROJETS/schoolsWP/04_Assets,ampersand_remplace,1Loi06H2-ATpR_w6Iqdjyb6kZwSXAi10n
RENAMED,dossier,05_IA_&_LLM_SEO,05_IA_ et _LLM_SEO,02_PROJETS/schoolsWP/03_SEO,ampersand_remplace,1gOPtJ2WFC5nqYksCN1DeDmRNpDdzw3Ya
RENAMED,dossier,👩‍⚕️ LABORATOIRE,‍ LABORATOIRE,MÉDICALE,emoji_supprime,1WxNKlaS6o1RBr1XUe2nR1oicWbaX2en9
RENAMED,dossier,🚑 HOPITAL,HOPITAL,MÉDICALE,emoji_supprime|espaces_parasites,1rKXbe35JTgjwupIO5XK9O2waWvlp9XVv
